1.2458,14.959,3.8905,2.9531,4.3461,3.9958,3.4983,3.3736,6.4303,5.0073,9.9031,12.7667,8.4915,7.6499,8.4555,8.7241,10.7332,13.0555,11.0879,11.0594,12.3796,12.7591,13.9691,16.9903,17.447,30.9485,39.7538,16.4187,18.6492,20.0783,23.2522,26.1866,23.5296,27.1102,56.5902,29.0999,29.6127,34.4997,30.9413,31.237,65.9251,34.1855,37.5046,39.62,44.4286,78.9593,45.565,49.808,46.9321,82.6497,49.5034,56.719,82.9747,52.4694,58.2007,88.1536,56.8783,66.4103,111.7668,67.3829,63.5982,109.2032,82.764,95.7373,98.5645,84.9041,100.6302,89.9986,97.7966,106.6205,142.9979,115.0645,120.5519,109.776,134.1762,108.6122,119.2954,123.7796,152.3348,120.0128,138.6094,134.1639,116.9723,120.991,122.2342,143.0709,139.2134,118.4324,143.9423,121.9795,122.0443,169.8025,131.7563,114.6178,135.6524,160.0752,129.7285,141.4327,174.2383,139.1709,133.056,178.881,125.6705,134.677,161.1819,131.4602,146.052,139.7403,121.1293,183.2142,128.3346,123.3163,173.9944,146.2584,127.3714,178.9896,128.5397,132.5182,161.8539,136.6872,150.4994,163.1174,112.0708,161.8929,168.6598,124.6682,160.9882,165.4926,117.4066,149.0518,160.9964,165.7593,127.718,156.1635,150.7932,116.4444,166.5187,117.1447,166.1641,141.2389,126.0785,168.3925,129.5855,164.8519,162.8518,159.9785,120.1969,160.0393,123.5646,129.1912,168.8413,132.3124,121.7426,191.0478,129.6527,131.1045,170.6681,138.7592,139.2488,183.1108,129.3504,136.0913,183.9116,125.6664,124.8408,160.2342,155.0046,123.3134,171.2685,125.0334,143.9802,169.2915,124.495,125.3362,120.9595,175.6247,122.2754,147.2887,154.2014,120.1503,110.1903,146.1739,177.6387,137.0012,126.8069,163.7243,137.951,134.784,181.2726,123.994,121.2452,122.7383,163.5376,123.6135,130.1198,148.0247,146.9693,120.0301,122.7826,171.7295,121.5106,124.0887,118.5474,173.4979,120.3353,131.6963,120.5714,163.1609,118.5167,122.5797,124.1534,161.9812,119.2277,132.1697,116.7408,163.7997,122.175,126.9749,113.1781,164.0516,125.575,131.2554,138.9723,166.7835,114.0529,121.8657,121.3632,166.99,119.5995,127.2366,121.3527,182.848,129.9416,127.3956,128.6706,186.4911,126.0194,125.5845,115.1145,137.7736,134.7726,115.7631,115.0749,119.9498,168.6804,124.7689,123.1611,125.1697,175.6537,124.8611,127.269,128.3652,139.3494,125.13,127.1521,122.3191,123.8721,182.2194,134.4458,120.657,116.1907,179.6554,137.8932,126.0693,116.9083,110.3167,181.3363,130.3197,134.9678,133.8753,181.2779,116.1204,119.1829,126.5888,128.8628,191.2427,122.539,135.2105,125.1137,111.1485,169.7649,130.886,122.3068,130.9722,179.3884,137.1313,120.5838,129.1982,129.0223,126.5764,142.6902,122.2888,122.7641,115.97,116.4373,174.6272,127.2082,113.5177,85.5463,119.309,126.0336,108.4595,144.7771,140.1079,109.7798,81.2529,109.3931,108.2889,74.5361,176.9749,72.5109,101.7388,104.632,72.6307,99.5424,104.4054,62.3541,158.9435,63.2068,97.9844,58.8959,92.2387,55.7305,98.3283,58.7998,91.9111,54.1975,129.8035,65.669,49.3882,72.9335,43.6819,52.0252,76.0303,39.8767,58.3924,62.9756,39.9693,35.2629,76.9539,32.2758,32.0181,33.218,61.859,30.3378,28.4107,29.6424,27.3766,36.3931,55.9079,27.3572,25.0459,24.2292,24.8295,24.7953,22.8063,22.1079,20.1138,19.8689,19.8301,35.8356,37.7995,35.1737,26.0192,29.8324,32.4779,28.6313,21.5076
5,10,23,36,54,75,104,127,168,204,258,324,384,441,500,559,619,684,748,819,894,973,1060,1155,1254,1362,1490,1615,1748,1893,2042,2213,2386,2576,2766,2965,3169,3383,3597,3834,4080,4334,4611,4884,5185,5482,5779,6108,6431,6791,7142,7500,7868,8239,8626,9018,9400,9832,10242,10675,11085,11502,11936,12377,12821,13252,13721,14169,14651,15117,15604,16069,16560,17042,17525,17983,18469,18951,19434,19934,20414,20918,21401,21878,22327,22816,23267,23744,24192,24679,25124,25606,26051,26522,26965,27426,27873,28338,28805,29249,29701,30166,30607,31053,31507,31925,32354,32784,33206,33616,34041,34450,34860,35277,35684,36106,36503,36915,37300,37696,38084,38495,38879,39282,39654,40044,40425,40812,41178,41565,41927,42317,42667,43063,43413,43818,44181,44595,44959,45381,45751,46179,46559,46998,47380,47818,48209,48654,49030,49473,49850,50284,50661,51099,51475,51905,52291,52710,53107,53521,53919,54335,54750,55162,55589,56008,56435,56866,57297,57728,58161,58611,59045,59509,59934,60411,60850,61335,61760,62256,62688,63170,63605,64080,64525,64983,65436,65889,66345,66805,67267,67716,68178,68636,69082,69559,69991,70461,70900,71361,71796,72247,72682,73139,73581,74042,74475,74933,75354,75819,76243,76697,77138,77588,78032,78502,78940,79422,79867,80374,80826,81333,81801,82305,82783,83283,83760,84256,84723,85242,85705,86228,86695,87205,87678,88191,88665,89186,89664,90197,90691,91212,91738,92247,92786,93293,93843,94348,94910,95413,95995,96494,97109,97611,98238,98758,99382,99905,100536,101071,101705,102254,102890,103443,104075,104656,105263,105862,106456,107052,107624,108230,108779,109389,109920,110546,111041,111665,112151,112755,113228,113826,114306,114877,115370,115911,116408,116935,117420,117930,118419,118897,119385,119841,120324,120766,121222,121644,122088,122491,122919,123311,123723,124101,124492,124844,125222,125555,125902,126227,126549,126866,127163,127464,127742,128020,128277,128535,128773,129016,129230,129457,129650,129852,130029,130222,130377,130562,130696,130870,130983,131142,131238,131384,131466,131598,131665,131777,131842,131931,131991,132062,132115,132175,132221,132269,132309,132347,132378,132406,132427,132449,132465,132484,132494,132506,132514,132522,132528,132534,132536,132539,132541,132544,132546,132547,132549,132549
